"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"000
Unknown","90",".52%","93.75%","6",".30%","6.25%","96",".50%"
"001
Appling County","27",".16%","96.43%","1",".05%","3.57%","28",".14%"
"002
Atkinson County","9",".05%","69.23%","4",".20%","30.77%","13",".07%"
"003
Bacon County","16",".09%","94.12%","1",".05%","5.88%","17",".09%"
"004
Baker County","1",".01%","100.00%","","","","1",".01%"
"005
Baldwin County","93",".54%","86.11%","15",".76%","13.89%","108",".56%"
"006
Banks County","20",".12%","83.33%","4",".20%","16.67%","24",".12%"
"007
Barrow County","101",".58%","87.83%","14",".71%","12.17%","115",".60%"
"008
Bartow County","217","1.25%","86.11%","35","1.78%","13.89%","252","1.30%"
"009
Ben Hill County","53",".31%","89.83%","6",".30%","10.17%","59",".31%"
"010
Berrien County","21",".12%","95.45%","1",".05%","4.55%","22",".11%"
"011
Bibb County","264","1.52%","94.96%","14",".71%","5.04%","278","1.44%"
"012
Bleckley County","20",".12%","95.24%","1",".05%","4.76%","21",".11%"
"013
Brantley County","21",".12%","91.30%","2",".10%","8.70%","23",".12%"
"014
Brooks County","13",".07%","86.67%","2",".10%","13.33%","15",".08%"
"015
Bryan County","42",".24%","97.67%","1",".05%","2.33%","43",".22%"
"016
Bulloch County","134",".77%","89.93%","15",".76%","10.07%","149",".77%"
"017
Burke County","69",".40%","94.52%","4",".20%","5.48%","73",".38%"
"018
Butts County","72",".42%","91.14%","7",".36%","8.86%","79",".41%"
"019
Calhoun County","12",".07%","75.00%","4",".20%","25.00%","16",".08%"
"020
Camden County","32",".18%","91.43%","3",".15%","8.57%","35",".18%"
"021
Candler County","26",".15%","92.86%","2",".10%","7.14%","28",".14%"
"022
Carroll County","225","1.30%","88.93%","28","1.42%","11.07%","253","1.31%"
"023
Catoosa County","102",".59%","89.47%","12",".61%","10.53%","114",".59%"
"024
Charlton County","17",".10%","94.44%","1",".05%","5.56%","18",".09%"
"025
Chatham County","957","5.52%","91.49%","89","4.52%","8.51%","1,046","5.42%"
"026
Chattahoochee County","9",".05%","100.00%","","","","9",".05%"
"027
Chattooga County","80",".46%","84.21%","15",".76%","15.79%","95",".49%"
"028
Cherokee County","252","1.45%","86.01%","41","2.08%","13.99%","293","1.52%"
"029
Clarke County","164",".95%","93.18%","12",".61%","6.82%","176",".91%"
"030
Clay County","8",".05%","100.00%","","","","8",".04%"
"031
Clayton County","602","3.47%","88.66%","77","3.91%","11.34%","679","3.52%"
"032
Clinch County","20",".12%","95.24%","1",".05%","4.76%","21",".11%"
"033
Cobb County","1,291","7.44%","87.11%","191","9.70%","12.89%","1,482","7.67%"
"034
Coffee County","72",".42%","92.31%","6",".30%","7.69%","78",".40%"
"035
Colquitt County","70",".40%","94.59%","4",".20%","5.41%","74",".38%"
"036
Columbia County","81",".47%","84.38%","15",".76%","15.63%","96",".50%"
"037
Cook County","32",".18%","100.00%","","","","32",".17%"
