"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"39
Crawford","9",".05%","100.00%","","","","9",".04%"
"40
Crisp","105",".55%","92.92%","8",".37%","7.08%","113",".54%"
"41
Dade","74",".39%","90.24%","8",".37%","9.76%","82",".39%"
"42
Dawson","38",".20%","80.85%","9",".42%","19.15%","47",".22%"
"43
Decatur","132",".70%","89.19%","16",".75%","10.81%","148",".70%"
"44
Dekalb","903","4.77%","93.09%","67","3.14%","6.91%","970","4.61%"
"45
Dodge","59",".31%","88.06%","8",".37%","11.94%","67",".32%"
"46
Dooly","34",".18%","91.89%","3",".14%","8.11%","37",".18%"
"47
Dougherty","324","1.71%","92.84%","25","1.17%","7.16%","349","1.66%"
"48
Douglas","452","2.39%","86.42%","71","3.32%","13.58%","523","2.48%"
"49
Early","32",".17%","96.97%","1",".05%","3.03%","33",".16%"
"50
Echols","1",".01%","100.00%","","","","1",".01%"
"51
Effingham","39",".21%","95.12%","2",".09%","4.88%","41",".19%"
"52
Elbert","49",".26%","92.45%","4",".19%","7.55%","53",".25%"
"53
Emanuel","62",".33%","96.88%","2",".09%","3.13%","64",".30%"
"54
Evans","25",".13%","100.00%","","","","25",".12%"
"55
Fannin","40",".21%","90.91%","4",".19%","9.09%","44",".21%"
"56
Fayette","160",".85%","89.39%","19",".89%","10.61%","179",".85%"
"57
Floyd","354","1.87%","84.49%","65","3.04%","15.51%","419","1.99%"
"58
Forsyth","160",".85%","83.77%","31","1.45%","16.23%","191",".91%"
"59
Franklin","66",".35%","90.41%","7",".33%","9.59%","73",".35%"
"60
Fulton","1,386","7.32%","95.32%","68","3.18%","4.68%","1,454","6.90%"
"61
Gilmer","42",".22%","87.50%","6",".28%","12.50%","48",".23%"
"62
Glascock","2",".01%","100.00%","","","","2",".01%"
"63
Glynn","114",".60%","89.06%","14",".66%","10.94%","128",".61%"
"64
Gordon","132",".70%","89.19%","16",".75%","10.81%","148",".70%"
"65
Grady","68",".36%","90.67%","7",".33%","9.33%","75",".36%"
"66
Greene","36",".19%","97.30%","1",".05%","2.70%","37",".18%"
"67
Gwinnett","697","3.68%","87.89%","96","4.49%","12.11%","793","3.76%"
"68
Habersham","50",".26%","89.29%","6",".28%","10.71%","56",".27%"
"69
Hall","351","1.85%","88.19%","47","2.20%","11.81%","398","1.89%"
"70
Hancock","5",".03%","100.00%","","","","5",".02%"
"71
Haralson","26",".14%","92.86%","2",".09%","7.14%","28",".13%"
"72
Harris","60",".32%","95.24%","3",".14%","4.76%","63",".30%"
"73
Hart","53",".28%","89.83%","6",".28%","10.17%","59",".28%"
"74
Heard","32",".17%","86.49%","5",".23%","13.51%","37",".18%"
"75
Henry","316","1.67%","87.78%","44","2.06%","12.22%","360","1.71%"
"76
Houston","264","1.39%","92.31%","22","1.03%","7.69%","286","1.36%"
