"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"076 
Houston County","224","1.66%","90.69%","23","1.31%","9.31%","247","1.62%"
"077 
Irwin County","21",".16%","95.45%","1",".06%","4.55%","22",".14%"
"078 
Jackson County","79",".59%","87.78%","11",".63%","12.22%","90",".59%"
"079 
Jasper County","14",".10%","100.00%","","","","14",".09%"
"080 
Jeff Davis County","29",".22%","90.63%","3",".17%","9.38%","32",".21%"
"081 
Jefferson County","35",".26%","87.50%","5",".29%","12.50%","40",".26%"
"082 
Jenkins County","16",".12%","88.89%","2",".11%","11.11%","18",".12%"
"083 
Johnson County","4",".03%","100.00%","","","","4",".03%"
"084 
Jones County","53",".39%","91.38%","5",".29%","8.62%","58",".38%"
"085 
Lamar County","29",".22%","85.29%","5",".29%","14.71%","34",".22%"
"086 
Lanier County","18",".13%","81.82%","4",".23%","18.18%","22",".14%"
"087 
Laurens County","63",".47%","84.00%","12",".68%","16.00%","75",".49%"
"088 
Lee County","24",".18%","96.00%","1",".06%","4.00%","25",".16%"
"089 
Liberty County","69",".51%","90.79%","7",".40%","9.21%","76",".50%"
"090 
Lincoln County","17",".13%","100.00%","","","","17",".11%"
"091 
Long County","19",".14%","86.36%","3",".17%","13.64%","22",".14%"
"092 
Lowndes County","113",".84%","91.87%","10",".57%","8.13%","123",".81%"
"093 
Lumpkin County","21",".16%","84.00%","4",".23%","16.00%","25",".16%"
"094 
Macon County","5",".04%","100.00%","","","","5",".03%"
"095 
Madison County","35",".26%","81.40%","8",".46%","18.60%","43",".28%"
"096 
Marion County","5",".04%","83.33%","1",".06%","16.67%","6",".04%"
"097 
Mcduffie County","47",".35%","97.92%","1",".06%","2.08%","48",".32%"
"098 
Mcintosh County","35",".26%","92.11%","3",".17%","7.89%","38",".25%"
"099 
Meriwether County","46",".34%","97.87%","1",".06%","2.13%","47",".31%"
"100 
Miller County","9",".07%","100.00%","","","","9",".06%"
"101 
Mitchell County","37",".27%","92.50%","3",".17%","7.50%","40",".26%"
"102 
Monroe County","81",".60%","87.10%","12",".68%","12.90%","93",".61%"
"103 
Montgomery County","11",".08%","73.33%","4",".23%","26.67%","15",".10%"
"104 
Morgan County","34",".25%","87.18%","5",".29%","12.82%","39",".26%"
"105 
Murray County","123",".91%","79.87%","31","1.77%","20.13%","154","1.01%"
"106 
Muscogee County","318","2.36%","89.58%","37","2.11%","10.42%","355","2.33%"
"107 
Newton County","274","2.03%","91.95%","24","1.37%","8.05%","298","1.96%"
"108 
Oconee County","14",".10%","93.33%","1",".06%","6.67%","15",".10%"
"109 
Oglethorpe County","9",".07%","69.23%","4",".23%","30.77%","13",".09%"
"110 
Paulding County","75",".56%","86.21%","12",".68%","13.79%","87",".57%"
"111 
Peach County","24",".18%","100.00%","","","","24",".16%"
"112 
Pickens County","29",".22%","80.56%","7",".40%","19.44%","36",".24%"
"113 
Pierce County","43",".32%","89.58%","5",".29%","10.42%","48",".32%"
